build,zone,frame,ms
B,Atrium,770,16.22
B,Atrium,771,16.29
B,Atrium,772,18.46
B,Atrium,773,15.36
B,Atrium,774,17.32
B,Atrium,775,16.42
B,Atrium,776,15.74
B,Atrium,777,18.17
B,Atrium,778,17.31
B,Atrium,779,17.03
B,Atrium,780,17.42
B,Atrium,781,14.03
B,Atrium,782,17.17
B,Atrium,783,15.62
B,Atrium,784,15.6
B,Atrium,785,18.29
B,Atrium,786,16.48
B,Atrium,787,16.64
B,Atrium,788,15.11
B,Atrium,789,16.19
B,Atrium,790,15.18
B,Atrium,791,13.91
B,Atrium,792,14.82
B,Atrium,793,16.54
B,Atrium,794,14.93
B,Atrium,795,16.55
B,Atrium,796,16.81
B,Atrium,797,16.64
B,Atrium,798,18.42
B,Atrium,799,16.48
B,Atrium,800,16.69
B,Atrium,801,16.5
B,Atrium,802,16.87
B,Atrium,803,16.99
B,Atrium,804,16.67
B,Atrium,805,15.95
B,Atrium,806,17.21
B,Atrium,807,15.15
B,Atrium,808,15
B,Atrium,809,14.57
B,Atrium,810,15.74
B,Atrium,811,15.44
B,Atrium,812,14.76
B,Atrium,813,16.18
B,Atrium,814,16.15
B,Atrium,815,15.62
B,Atrium,816,16.14
B,Atrium,817,16.87
B,Atrium,818,15.32
B,Atrium,819,15.75
B,Atrium,820,17.4
B,Atrium,821,15.43
B,Atrium,822,16.01
B,Atrium,823,17.91
B,Atrium,824,16.41
B,Atrium,825,16.93
B,Atrium,826,15.85
B,Atrium,827,17.69
B,Atrium,828,16.72
B,Atrium,829,17.28
B,Atrium,830,18.45
B,Atrium,831,17.02
B,Atrium,832,17.1
B,Atrium,833,16.41
B,Atrium,834,18.93
B,Atrium,835,17.21
B,Atrium,836,17.38
B,Atrium,837,16.39
B,Atrium,838,16.66
B,Atrium,839,14.11
B,Atrium,840,15.12
B,Atrium,841,17.18
B,Atrium,842,16.05
B,Atrium,843,16.02
B,Atrium,844,14.92
B,Atrium,845,18.33
B,Atrium,846,16.01
B,Atrium,847,14.32
B,Atrium,848,16.96
B,Atrium,849,15.55
B,Atrium,850,17.43
B,Atrium,851,17.63
B,Atrium,852,15.69
B,Atrium,853,17.87
B,Atrium,854,15.96
B,Atrium,855,17.55
B,Atrium,856,17.14
B,Atrium,857,17.63
B,Atrium,858,16.68
B,Atrium,859,17.87
B,Atrium,860,15.89
B,Atrium,861,16.09
B,Atrium,862,16.6
B,Atrium,863,15.3
B,Atrium,864,19.13
B,Atrium,865,18.38
B,Atrium,866,15.88
B,Atrium,867,15.95
B,Atrium,868,16.37
B,Atrium,869,17.74
B,Atrium,870,16.3
B,Atrium,871,15.21
B,Atrium,872,17.39
B,Atrium,873,16.79
B,Atrium,874,15.64
B,Atrium,875,17.13
B,Atrium,876,15.96
B,Atrium,877,17.16
B,Atrium,878,15.81
B,Atrium,879,17.87
B,Atrium,880,15.36
B,Atrium,881,17.68
B,Atrium,882,15.6
B,Atrium,883,16.54
B,Atrium,884,13.43
B,Atrium,885,17.71
B,Atrium,886,16.94
B,Atrium,887,17.16
B,Atrium,888,16.63
B,Atrium,889,16.95
B,Atrium,890,16.79
B,Atrium,891,17.53
B,Atrium,892,17.25
B,Atrium,893,17.32
B,Atrium,894,15.77
B,Atrium,895,16.6
B,Atrium,896,16.5
B,Atrium,897,16.96
B,Atrium,898,18.03
B,Atrium,899,15.3
B,Atrium,900,14.85
B,Atrium,901,15.84
B,Atrium,902,15.41
B,Atrium,903,15.27
B,Atrium,904,15.85
B,Atrium,905,18.33
B,Atrium,906,16.07
B,Atrium,907,17.65
B,Atrium,908,16.14
B,Atrium,909,15.67
B,Atrium,910,16.87
B,Atrium,911,18.55
B,Atrium,912,17.18
B,Atrium,913,15.79
B,Atrium,914,15.88
B,Atrium,915,17.42
B,Atrium,916,18.19
B,Atrium,917,16.93
B,Atrium,918,16.7
B,Atrium,919,14.63
B,Atrium,920,16.8
B,Atrium,921,17.58
B,Atrium,922,16.38
B,Atrium,923,17.4
B,Atrium,924,13.66
B,Atrium,925,16.14
B,Atrium,926,15.52
B,Atrium,927,16.51
B,Atrium,928,16.41
B,Atrium,929,18.23
B,Atrium,930,18.46
B,Atrium,931,16.29
B,Atrium,932,17.14
B,Atrium,933,16.9
B,Atrium,934,17.39
B,Atrium,935,16.34
B,Atrium,936,17.55
B,Atrium,937,16.47
B,Atrium,938,17.65
B,Atrium,939,17.43
B,Atrium,940,15.34
B,Atrium,941,17.81
B,Atrium,942,16.61
B,Atrium,943,16.47
B,Atrium,944,17.32
B,Atrium,945,16.27
B,Atrium,946,16.35
B,Atrium,947,17.45
B,Atrium,948,16.33
B,Atrium,949,17
B,Atrium,950,17.53
B,Atrium,951,16.67
B,Atrium,952,17.57
B,Atrium,953,16.01
B,Atrium,954,16.97
B,Atrium,955,16.75
B,Atrium,956,17.63
B,Atrium,957,17.28
B,Atrium,958,15.22
B,Atrium,959,17.27
B,Atrium,960,15.45
B,Atrium,961,18
B,Atrium,962,16.36
B,Atrium,963,18.41
B,Atrium,964,16.43
B,Atrium,965,17.59
B,Atrium,966,16.95
B,Atrium,967,15.49
B,Atrium,968,17.15
B,Atrium,969,16.91
B,Atrium,970,17.24
B,Atrium,971,17.42
B,Atrium,972,17.72
B,Atrium,973,15.54
B,Atrium,974,17.34
B,Atrium,975,18.09
B,Atrium,976,15.43
B,Atrium,977,15.72
B,Atrium,978,15.9
B,Atrium,979,16.68
B,Atrium,980,17.49
B,Atrium,981,14.92
B,Atrium,982,16.13
B,Atrium,983,18.5
B,Atrium,984,17.04
B,Atrium,985,16.04
B,Atrium,986,16.84
B,Atrium,987,16.24
B,Atrium,988,15.96
B,Atrium,989,17.51
B,Atrium,990,18.07
B,Atrium,991,15.18
B,Atrium,992,17.62
B,Atrium,993,16.77
B,Atrium,994,16.87
B,Atrium,995,18.93
B,Atrium,996,15.73
B,Atrium,997,16.83
B,Atrium,998,16.66
B,Atrium,999,17.55
B,Atrium,1000,17.4
B,Atrium,1001,16.18
B,Atrium,1002,15.84
B,Atrium,1003,17.92
B,Atrium,1004,15.44
B,Atrium,1005,16.06
B,Atrium,1006,16.33
B,Atrium,1007,17.57
B,Atrium,1008,18.55
B,Atrium,1009,15.39
B,Atrium,1010,16.71
B,Atrium,1011,17.09
B,Atrium,1012,16.71
B,Atrium,1013,15.92
B,Atrium,1014,15.88
B,Atrium,1015,16.72
B,Atrium,1016,18.3
B,Atrium,1017,17.2
B,Atrium,1018,16.81
B,Atrium,1019,15.72
B,Atrium,1020,17.04
B,Atrium,1021,16.72
B,Atrium,1022,17.79
B,Atrium,1023,15.8
B,Atrium,1024,17.07
B,Atrium,1025,16.4
B,Atrium,1026,18.09
B,Atrium,1027,18.38
B,Atrium,1028,15.97
B,Atrium,1029,16.65
B,Atrium,1030,17.63
B,Atrium,1031,17.35
B,Atrium,1032,16.16
B,Atrium,1033,16.48
B,Atrium,1034,15.27
B,Atrium,1035,15.2
B,Atrium,1036,16.04
B,Atrium,1037,16.75
B,Atrium,1038,17.3
B,Atrium,1039,14.85
B,Atrium,1040,15.67
B,Atrium,1041,16
B,Atrium,1042,18.78
B,Atrium,1043,14.92
B,Atrium,1044,17.19
B,Atrium,1045,15.84
B,Atrium,1046,15.97
B,Atrium,1047,15.77
B,Atrium,1048,16.03
B,Atrium,1049,17.14
B,Atrium,1050,16.54
B,Atrium,1051,18.24
B,Atrium,1052,15.52
B,Atrium,1053,17.44
B,Atrium,1054,19.33
B,Atrium,1055,16.07
B,Atrium,1056,16.99
B,Atrium,1057,16.71
B,Atrium,1058,17.15
B,Atrium,1059,15.77
B,Atrium,1060,16.31
B,Atrium,1061,15.67
B,Atrium,1062,15.36
B,Atrium,1063,17.83
B,Atrium,1064,15.55
B,Atrium,1065,16.85
B,Atrium,1066,16.46
B,Atrium,1067,16.67
B,Atrium,1068,16.22
B,Atrium,1069,17.5
B,Atrium,1070,18.58
B,Atrium,1071,15.28
B,Atrium,1072,17.18
B,Atrium,1073,16.67
B,Atrium,1074,16.95
B,Atrium,1075,17.21
B,Atrium,1076,15.27
B,Atrium,1077,17.43
B,Atrium,1078,15.41
B,Atrium,1079,16.57
B,Atrium,1080,16.17
B,Atrium,1081,18.05
B,Atrium,1082,17.23
B,Atrium,1083,16.97
B,Atrium,1084,16.5
B,Atrium,1085,17.85
B,Atrium,1086,14.97
B,Atrium,1087,16.36
B,Atrium,1088,17.03
B,Atrium,1089,16.46
B,Atrium,1090,15.82
B,Atrium,1091,15.34
B,Atrium,1092,16.73
B,Atrium,1093,17.85
B,Atrium,1094,14.82
B,Atrium,1095,19.56
B,Atrium,1096,17.1
B,Atrium,1097,16.76
B,Atrium,1098,17.05
B,Atrium,1099,16.4
B,Atrium,1100,17.58
B,Atrium,1101,15.72
B,Atrium,1102,16.82
B,Atrium,1103,15.07
B,Atrium,1104,16.75
B,Atrium,1105,18.58
B,Atrium,1106,17.2
B,Atrium,1107,15.43
B,Atrium,1108,17.2
B,Atrium,1109,16.1
B,Atrium,1110,16.11
B,Atrium,1111,17.37
B,Atrium,1112,16.93
B,Atrium,1113,16.92
B,Atrium,1114,17.83
B,Atrium,1115,17.13
B,Atrium,1116,16.13
B,Atrium,1117,16.74
B,Atrium,1118,15.04
B,Atrium,1119,17.49
B,Atrium,1120,15.75
B,Atrium,1121,15.77
B,Atrium,1122,17.3
B,Atrium,1123,15.66
B,Atrium,1124,15.01
B,Atrium,1125,16.53
B,Atrium,1126,16.52
B,Atrium,1127,16.11
B,Atrium,1128,16.47
B,Atrium,1129,17.6
B,Atrium,1130,19.02
B,Atrium,1131,16.86
B,Atrium,1132,16.85
B,Atrium,1133,14.3
B,Atrium,1134,15.75
B,Atrium,1135,15.28
B,Atrium,1136,18.11
B,Atrium,1137,17.3
B,Atrium,1138,17.17
B,Atrium,1139,16.99
B,Atrium,1140,18.54
B,Atrium,1141,15.43
B,Atrium,1142,16.7
B,Atrium,1143,16.72
B,Atrium,1144,16.27
B,Atrium,1145,16.53
B,Atrium,1146,16.4
B,Atrium,1147,17.39
B,Atrium,1148,14.18
B,Atrium,1149,16.34
B,Atrium,1150,16.42
B,Atrium,1151,16.23
B,Atrium,1152,15.35
B,Atrium,1153,16.03
B,Atrium,1154,18.92
B,Atrium,1155,18.34
B,Atrium,1156,15.49
B,Atrium,1157,16.25
B,Atrium,1158,16.79
B,Atrium,1159,15.31
B,Atrium,1160,17.7
B,Atrium,1161,17.54
B,Atrium,1162,17.35
B,Atrium,1163,18.32
B,Atrium,1164,16.34
B,Atrium,1165,18.43
B,Atrium,1166,17.33
B,Atrium,1167,17.6
B,Atrium,1168,17.53
B,Atrium,1169,14.35
B,Atrium,1170,15.75
B,Atrium,1171,16.46
B,Atrium,1172,16.13
B,Atrium,1173,17.21
B,Atrium,1174,17.32
B,Atrium,1175,16.3
B,Atrium,1176,17.3
B,Atrium,1177,16.46
B,Atrium,1178,17.43
B,Atrium,1179,15.69
B,Atrium,1180,15.63
B,Atrium,1181,15.16
B,Atrium,1182,15.8
B,Atrium,1183,16.87
B,Atrium,1184,17.03
B,Atrium,1185,19.42
B,Atrium,1186,17.28
B,Atrium,1187,15.88
B,Atrium,1188,16.17
B,Atrium,1189,17.17
B,Atrium,1190,18.32
B,Atrium,1191,16.74
B,Atrium,1192,17.86
B,Atrium,1193,14.91
B,Atrium,1194,15.95
B,Atrium,1195,14.54
B,Atrium,1196,15.71
B,Atrium,1197,14.69
B,Atrium,1198,18.38
B,Atrium,1199,15.9
B,Atrium,1200,17.5
B,Atrium,1201,15.63
B,Atrium,1202,16.88
B,Atrium,1203,15.08
B,Atrium,1204,16.19
B,Atrium,1205,16.3
B,Atrium,1206,17.34
B,Atrium,1207,16.41
B,Atrium,1208,17.37
B,Atrium,1209,16.79
B,Atrium,1210,17.4
B,Atrium,1211,15.66
B,Atrium,1212,16.53
B,Atrium,1213,15.54
B,Atrium,1214,16.83
B,Atrium,1215,18.53
B,Atrium,1216,15.78
B,Atrium,1217,16.59
B,Atrium,1218,18.01
B,Atrium,1219,16.32
B,Atrium,1220,16.91
B,Atrium,1221,16.04
B,Atrium,1222,16.33
B,Atrium,1223,15.99
B,Atrium,1224,17.31
B,Atrium,1225,17.79
B,Atrium,1226,16.27
B,Atrium,1227,16.85
B,Atrium,1228,16.06
B,Atrium,1229,17.64
B,Atrium,1230,16.53
B,Atrium,1231,16.63
B,Atrium,1232,16.9
B,Atrium,1233,16.55
B,Atrium,1234,16.85
B,Atrium,1235,17.26
B,Atrium,1236,17.06
B,Atrium,1237,18.04
B,Atrium,1238,15.99
B,Atrium,1239,16
B,Atrium,1240,17.1
B,Atrium,1241,17.99
B,Atrium,1242,16.43
B,Atrium,1243,16.01
B,Atrium,1244,18.89
B,Atrium,1245,17.68
B,Atrium,1246,16.5
B,Atrium,1247,16.01
B,Atrium,1248,16.38
B,Atrium,1249,13.93
B,Atrium,1250,17.32
B,Atrium,1251,16.68
B,Atrium,1252,15.79
B,Atrium,1253,15.84
B,Atrium,1254,17.16
B,Atrium,1255,17.24
B,Atrium,1256,17.77
B,Atrium,1257,15.34
B,Atrium,1258,16.57
B,Atrium,1259,18.14
B,Atrium,1260,16.62
B,Atrium,1261,15.88
B,Atrium,1262,16.91
B,Atrium,1263,17.29
B,Atrium,1264,17.6
B,Atrium,1265,15.29
B,Atrium,1266,16.64
B,Atrium,1267,15.86
B,Atrium,1268,17.25
B,Atrium,1269,15.8
B,Atrium,1270,16.84
B,Atrium,1271,17.41
B,Atrium,1272,17.82
B,Atrium,1273,17.91
B,Atrium,1274,16.02
B,Atrium,1275,18.31
B,Atrium,1276,15.68
B,Atrium,1277,17.01
B,Atrium,1278,15.8
B,Atrium,1279,15.28
B,Atrium,1280,17.37
B,Atrium,1281,15.62
B,Atrium,1282,17.41
B,Atrium,1283,17.14
B,Atrium,1284,15.61
B,Atrium,1285,15.81
B,Atrium,1286,15.39
B,Atrium,1287,15.34
B,Atrium,1288,15.7
B,Atrium,1289,15.41
B,Atrium,1290,16.49
B,Atrium,1291,14.47
B,Atrium,1292,17.63
B,Atrium,1293,17.36
B,Atrium,1294,17.37
B,Atrium,1295,16.88
B,Atrium,1296,16.25
B,Atrium,1297,15.24
B,Atrium,1298,15.62
B,Atrium,1299,17.03
B,Atrium,1300,16.83
B,Atrium,1301,12.54
B,Atrium,1302,15.81
B,Atrium,1303,16.11
B,Atrium,1304,17.32
B,Atrium,1305,16.84
B,Atrium,1306,19.39
B,Atrium,1307,17.28
B,Atrium,1308,17.04
B,Atrium,1309,15.97
B,Atrium,1310,16.62
B,Atrium,1311,13.81
B,Atrium,1312,16.08
B,Atrium,1313,16.36
B,Atrium,1314,16.39
B,Atrium,1315,14.28
B,Atrium,1316,16.25
B,Atrium,1317,17.28
B,Atrium,1318,17.11
B,Atrium,1319,15.53
B,Atrium,1320,16.41
B,Atrium,1321,16.83
B,Atrium,1322,15.3
B,Atrium,1323,17
B,Atrium,1324,17.65
B,Atrium,1325,18.06
B,Atrium,1326,14.71
B,Atrium,1327,16.82
B,Atrium,1328,16.91
B,Atrium,1329,18.68
B,Atrium,1330,16.34
B,Atrium,1331,16.9
B,Atrium,1332,16.32
B,Atrium,1333,16.25
B,Atrium,1334,16.83
B,Atrium,1335,17.62
B,Atrium,1336,15.3
B,Atrium,1337,16.11
B,Atrium,1338,16.2
B,Atrium,1339,15.36
B,Atrium,1340,14.44
B,Atrium,1341,17.41
B,Atrium,1342,16.44
B,Atrium,1343,17.02
B,Atrium,1344,16.64
B,Atrium,1345,13.64
B,Atrium,1346,14.91
B,Atrium,1347,15.96
B,Atrium,1348,16.8
B,Atrium,1349,16.38
B,Atrium,1350,16.08
B,Atrium,1351,15.43
B,Atrium,1352,15.54
B,Atrium,1353,17.13
B,Atrium,1354,16.86
B,Atrium,1355,17.04
B,Atrium,1356,17.58
B,Atrium,1357,17.58
B,Atrium,1358,18.96
B,Atrium,1359,16.23
B,Atrium,1360,18.19
B,Atrium,1361,15.66
B,Atrium,1362,16.75
B,Atrium,1363,17.43
B,Atrium,1364,15.48
B,Atrium,1365,14.89
B,Atrium,1366,18.68
B,Atrium,1367,15.1
B,Atrium,1368,15.08
B,Atrium,1369,14.86
B,Atrium,1370,15.87
B,Atrium,1371,16.4
B,Atrium,1372,17.59
B,Atrium,1373,16.42
B,Atrium,1374,16.9
B,Atrium,1375,15.76
B,Atrium,1376,17.33
B,Atrium,1377,17.16
B,Atrium,1378,17.34
B,Atrium,1379,15.61
B,Atrium,1380,15.87
B,Atrium,1381,15.56
B,Atrium,1382,17.7
B,Atrium,1383,16.39
B,Atrium,1384,17.47
B,Atrium,1385,15.99
B,Atrium,1386,16.22
B,Atrium,1387,15.64
B,Atrium,1388,15.33
B,Atrium,1389,16.21
B,Atrium,1390,17.95
B,Atrium,1391,16.58
B,Atrium,1392,16.93
B,Atrium,1393,17.37
B,Atrium,1394,17.32
B,Atrium,1395,18.13
B,Atrium,1396,18.28
B,Atrium,1397,16.08
B,Atrium,1398,16.96
B,Atrium,1399,15.16
B,Atrium,1400,14.05
B,Atrium,1401,16.48
B,Atrium,1402,16.95
B,Atrium,1403,17.59
B,Atrium,1404,16.35
B,Atrium,1405,14.74
B,Atrium,1406,16.02
B,Atrium,1407,16.92
B,Atrium,1408,17.52
B,Atrium,1409,14.45
B,Atrium,1410,15.64
B,Atrium,1411,16.41
B,Atrium,1412,15.66
B,Atrium,1413,17.05
B,Atrium,1414,15.75
B,Atrium,1415,16.77
B,Atrium,1416,17.84
B,Atrium,1417,17.52
B,Atrium,1418,16.71
B,Atrium,1419,17.25
B,Atrium,1420,16.35
B,Atrium,1421,16.78
B,Atrium,1422,17.7
B,Atrium,1423,17.15
B,Atrium,1424,15.66
B,Atrium,1425,16.22
B,Atrium,1426,16.08
B,Atrium,1427,16.69
B,Atrium,1428,16.08
B,Atrium,1429,18.77
B,Atrium,1430,16.9
B,Atrium,1431,15.96
B,Atrium,1432,17.95
B,Atrium,1433,16.52
B,Atrium,1434,16.95
B,Atrium,1435,15.22
B,Atrium,1436,16.03
B,Atrium,1437,16.33
B,Atrium,1438,17.35
B,Atrium,1439,17.05
B,Atrium,1440,14.93
B,Atrium,1441,16.89
B,Atrium,1442,17.32
B,Atrium,1443,17.1
B,Atrium,1444,15.67
B,Atrium,1445,18.4
B,Atrium,1446,15.18
B,Atrium,1447,15.85
B,Atrium,1448,18.04
B,Atrium,1449,17.18
B,Atrium,1450,17.46
B,Atrium,1451,15.34
B,Atrium,1452,16.59
B,Atrium,1453,16.28
B,Atrium,1454,16.41
B,Atrium,1455,17.27
B,Atrium,1456,15.31
B,Atrium,1457,14.98
B,Atrium,1458,15.98
B,Atrium,1459,16.63
B,Atrium,1460,18.92
B,Atrium,1461,16.48
B,Atrium,1462,15.15
B,Atrium,1463,17.99
B,Atrium,1464,16
B,Atrium,1465,18.2
B,Atrium,1466,16.22
B,Atrium,1467,16.39
B,Atrium,1468,17.27
B,Atrium,1469,15.6
B,Atrium,1470,17.2
B,Atrium,1471,17.12
B,Atrium,1472,15.26
B,Atrium,1473,16.17
B,Atrium,1474,16.22
B,Atrium,1475,17.61
B,Atrium,1476,16.55
B,Atrium,1477,16.14
B,Atrium,1478,18.21
B,Atrium,1479,16.03
B,Atrium,1480,17.02
B,Atrium,1481,17.39
B,Atrium,1482,16.9
B,Atrium,1483,17
B,Atrium,1484,16.29
B,Atrium,1485,16.64
B,Atrium,1486,16.65
B,Atrium,1487,17.61
B,Atrium,1488,14.99
B,Atrium,1489,17.62
B,Atrium,1490,15.81
B,Atrium,1491,17.28
B,Atrium,1492,16.57
B,Atrium,1493,17.19
B,Atrium,1494,16.42
B,Atrium,1495,15.54
B,Atrium,1496,15.9
B,Atrium,1497,16.03
B,Atrium,1498,17.86
B,Atrium,1499,16.64
B,Atrium,1500,14.29
B,Corridor,1,16.03
B,Corridor,2,15.92
B,Corridor,3,14.49
B,Corridor,4,18.47
B,Corridor,5,17.44
B,Corridor,6,16.09
B,Corridor,7,16.99
B,Corridor,8,16.21
B,Corridor,9,17.69
B,Corridor,10,16.59
B,Corridor,11,15.71
B,Corridor,12,13.65
B,Corridor,13,15.82
B,Corridor,14,15.59
B,Corridor,15,17.25
B,Corridor,16,16.64
B,Corridor,17,15.64
B,Corridor,18,16.7
B,Corridor,19,17.02
B,Corridor,20,16.94
B,Corridor,21,17.32
B,Corridor,22,14.26
B,Corridor,23,16.53
B,Corridor,24,16.14
B,Corridor,25,45.82
B,Corridor,26,16.89
B,Corridor,27,17.43
B,Corridor,28,18.09
B,Corridor,29,17.42
B,Corridor,30,16.72
B,Corridor,31,17.65
B,Corridor,32,17.24
B,Corridor,33,17.92
B,Corridor,34,17.87
B,Corridor,35,17.8
B,Corridor,36,16.7
B,Corridor,37,15.43
B,Corridor,38,16.25
B,Corridor,39,16.58
B,Corridor,40,16.88
B,Corridor,41,16.65
B,Corridor,42,16.13
B,Corridor,43,17.03
B,Corridor,44,18.27
B,Corridor,45,16.15
B,Corridor,46,17.1
B,Corridor,47,14.83
B,Corridor,48,16.72
B,Corridor,49,17.51
B,Corridor,50,47.21
B,Corridor,51,17.14
B,Corridor,52,16.51
B,Corridor,53,16.82
B,Corridor,54,15.56
B,Corridor,55,17.39
B,Corridor,56,16.01
B,Corridor,57,16.59
B,Corridor,58,16.41
B,Corridor,59,17.91
B,Corridor,60,18.44
B,Corridor,61,16.6
B,Corridor,62,18.45
B,Corridor,63,17.91
B,Corridor,64,15.89
B,Corridor,65,16.2
B,Corridor,66,14.07
B,Corridor,67,15.98
B,Corridor,68,16.08
B,Corridor,69,16.29
B,Corridor,70,15.4
B,Corridor,71,16.75
B,Corridor,72,17.29
B,Corridor,73,16.97
B,Corridor,74,17.35
B,Corridor,75,40.7
B,Corridor,76,16.49
B,Corridor,77,15.31
B,Corridor,78,15.48
B,Corridor,79,17.51
B,Corridor,80,16.83
B,Corridor,81,17.93
B,Corridor,82,16.02
B,Corridor,83,16.29
B,Corridor,84,16.97
B,Corridor,85,17.64
B,Corridor,86,17.2
B,Corridor,87,15.94
B,Corridor,88,15.68
B,Corridor,89,16.54
B,Corridor,90,15.71
B,Corridor,91,15.95
B,Corridor,92,18.25
B,Corridor,93,15.46
B,Corridor,94,17.09
B,Corridor,95,16.39
B,Corridor,96,17.41
B,Corridor,97,17.27
B,Corridor,98,16.86
B,Corridor,99,16.75
B,Corridor,100,41.96
B,Corridor,101,19.5
B,Corridor,102,16.59
B,Corridor,103,14.87
B,Corridor,104,16.36
B,Corridor,105,16.86
B,Corridor,106,15.86
B,Corridor,107,16.22
B,Corridor,108,15.82
B,Corridor,109,16.33
B,Corridor,110,16.24
B,Corridor,111,16.42
B,Corridor,112,17.65
B,Corridor,113,16.92
B,Corridor,114,16.57
B,Corridor,115,16.53
B,Corridor,116,18.47
B,Corridor,117,16.75
B,Corridor,118,16.57
B,Corridor,119,15.61
B,Corridor,120,18.18
B,Corridor,121,18.13
B,Corridor,122,15.45
B,Corridor,123,17.72
B,Corridor,124,16.7
B,Corridor,125,42.11
B,Corridor,126,17.41
B,Corridor,127,15.12
B,Corridor,128,15.54
B,Corridor,129,17.54
B,Corridor,130,16.31
B,Corridor,131,17.19
B,Corridor,132,17.52
B,Corridor,133,16.43
B,Corridor,134,14.59
B,Corridor,135,17.15
B,Corridor,136,19.86
B,Corridor,137,15.86
B,Corridor,138,16.94
B,Corridor,139,14.57
B,Corridor,140,17.04
B,Corridor,141,17.67
B,Corridor,142,16.06
B,Corridor,143,16.42
B,Corridor,144,15.57
B,Corridor,145,16.17
B,Corridor,146,15.7
B,Corridor,147,16.08
B,Corridor,148,15.89
B,Corridor,149,16.42
B,Corridor,150,34.23
B,Corridor,151,15.52
B,Corridor,152,17.55
B,Corridor,153,16.36
B,Corridor,154,16.94
B,Corridor,155,15.13
B,Corridor,156,16.7
B,Corridor,157,17.7
B,Corridor,158,16.72
B,Corridor,159,15.7
B,Corridor,160,18.64
B,Corridor,161,16.88
B,Corridor,162,15.28
B,Corridor,163,16.83
B,Corridor,164,15.45
B,Corridor,165,16.28
B,Corridor,166,14.7
B,Corridor,167,16.01
B,Corridor,168,18.29
B,Corridor,169,15.55
B,Corridor,170,16.32
B,Corridor,171,17.33
B,Corridor,172,15.72
B,Corridor,173,16.15
B,Corridor,174,16.29
B,Corridor,175,38.52
B,Corridor,176,16.57
B,Corridor,177,15.66
B,Corridor,178,14.93
B,Corridor,179,16.99
B,Corridor,180,16.77
B,Corridor,181,16.31
B,Corridor,182,14.59
B,Corridor,183,16.27
B,Corridor,184,18.15
B,Corridor,185,17.68
B,Corridor,186,14.36
B,Corridor,187,16.28
B,Corridor,188,17.7
B,Corridor,189,17.04
B,Corridor,190,17.34
B,Corridor,191,15.61
B,Corridor,192,13.84
B,Corridor,193,17.5
B,Corridor,194,15.77
B,Corridor,195,16.97
B,Corridor,196,16.91
B,Corridor,197,18.21
B,Corridor,198,16.21
B,Corridor,199,16.39
B,Corridor,200,52.79
B,Corridor,201,15.04
B,Corridor,202,17.82
B,Corridor,203,17.24
B,Corridor,204,17.4
B,Corridor,205,15.86
B,Corridor,206,17.67
B,Corridor,207,16.58
B,Corridor,208,16.24
B,Corridor,209,15.42
B,Corridor,210,18.42
B,Corridor,211,16.3
B,Corridor,212,17.04
B,Corridor,213,16.55
B,Corridor,214,16.96
B,Corridor,215,17.09
B,Corridor,216,16.02
B,Corridor,217,17.09
B,Corridor,218,16.96
B,Corridor,219,16.43
B,Corridor,220,17.65
B,Corridor,221,16.11
B,Corridor,222,16
B,Corridor,223,17.28
B,Corridor,224,17.51
B,Corridor,225,49.05
B,Corridor,226,17.05
B,Corridor,227,17.45
B,Corridor,228,20.82
B,Corridor,229,17.94
B,Corridor,230,19.31
B,Corridor,231,18.38
B,Corridor,232,15.42
B,Corridor,233,17.66
B,Corridor,234,17.71
B,Corridor,235,17.22
B,Corridor,236,15.27
B,Corridor,237,15.53
B,Corridor,238,18.25
B,Corridor,239,16.29
B,Corridor,240,13.89
B,Corridor,241,15.99
B,Corridor,242,15.92
B,Corridor,243,15.51
B,Corridor,244,14.9
B,Corridor,245,15.62
B,Corridor,246,15.84
B,Corridor,247,17.64
B,Corridor,248,13.49
B,Corridor,249,17.15
B,Corridor,250,53.16
B,Corridor,251,16.82
B,Corridor,252,13.98
B,Corridor,253,17.09
B,Corridor,254,16.07
B,Corridor,255,18.08
B,Corridor,256,17.64
B,Corridor,257,18.61
B,Corridor,258,15.68
B,Corridor,259,15.82
B,Corridor,260,16.47
B,Corridor,261,16.28
B,Corridor,262,15.72
B,Corridor,263,15.33
B,Corridor,264,14.98
B,Corridor,265,16.8
B,Corridor,266,16.91
B,Corridor,267,17.72
B,Corridor,268,17.03
B,Corridor,269,15.92
B,Corridor,270,16.68
B,Corridor,271,16.3
B,Corridor,272,15.5
B,Corridor,273,16.03
B,Corridor,274,16.93
B,Corridor,275,45.19
B,Corridor,276,16.6
B,Corridor,277,15.57
B,Corridor,278,17.88
B,Corridor,279,15.05
B,Corridor,280,17.26
B,Corridor,281,17
B,Corridor,282,17.9
B,Corridor,283,17.74
B,Corridor,284,16.59
B,Corridor,285,17.27
B,Corridor,286,15.94
B,Corridor,287,16.16
B,Corridor,288,16.99
B,Corridor,289,18.1
B,Corridor,290,15.4
B,Corridor,291,15.97
B,Corridor,292,17.24
B,Corridor,293,14.43
B,Corridor,294,17.23
B,Corridor,295,14.85
B,Corridor,296,16.69
B,Corridor,297,16.7
B,Corridor,298,15.31
B,Corridor,299,17.28
B,Corridor,300,48.54
B,Corridor,301,16.66
B,Corridor,302,15.72
B,Corridor,303,16.57
B,Corridor,304,16.07
B,Corridor,305,16.44
B,Corridor,306,16.1
B,Corridor,307,15.88
B,Corridor,308,15.96
